18.837,3,0,23
18.8725,3,0,23
18.9092,-7,0,24
18.9419,3,0,23
18.9772,-1,-3,22
19.0126,2,0,23
19.0845,-3,0,22
19.1231,-3,0,22
19.1573,-3,1,22
19.1924,7,0,20
19.2268,-6,1,22
19.2618,-8,1,22
19.2988,-8,1,22
19.3348,0,2,22
19.3872,1,0,22
19.4257,1,1,23
19.4605,6,-4,22
19.4962,6,-4,22
19.5333,3,2,22
19.5697,3,-3,21
19.6055,-1,0,22
19.6424,2,-1,22
19.6956,2,-1,22
19.735,-7,1,22
19.7715,-3,2,21
19.8079,5,-2,22
19.8406,-4,0,22
19.877,-4,0,22
19.9121,2,0,22
19.9481,6,-1,23
19.9853,-3,-1,23
20.0211,1,0,23
20.1195,-5,0,23
20.1627,-5,0,23
20.1972,7,0,20
20.2327,8,-3,24
20.2718,2,-1,22
20.3088,4,-2,22
20.36,5,0,22
20.399,5,0,22
20.4359,5,-2,22
20.4729,3,-1,22
20.5077,3,2,22
20.5428,3,2,22
20.5776,-1,0,22
20.6127,11,-2,22
20.6648,1,-2,23
20.701,5,1,21
20.7355,5,1,21
20.768,-2,1,21
20.8021,12,-4,21
20.8388,3,1,21
20.8731,0,1,21
20.9084,0,1,21
20.9436,0,0,22
20.9796,1,-2,24
21.0158,4,-1,22
21.0876,4,-1,21
21.1289,4,0,20
21.1629,4,0,20
21.1978,-2,0,23
21.2444,2,-1,23
21.2896,8,-2,22
21.3257,9,-1,21
21.3603,9,-1,21
21.397,3,-1,22
21.4317,0,2,22
21.4669,3,-2,22
21.5027,-4,-2,23
21.549,1,0,23
21.597,1,0,23
21.633,-7,0,24
21.6676,-2,1,21
21.7057,-1,-1,21
21.7427,3,0,23
21.7789,3,0,23
21.8146,3,-2,22
21.8497,5,0,23
21.8847,-1,0,23
21.9197,-1,0,23
21.9548,0,2,22
21.99,0,-2,22
22.0253,-2,1,22
22.0988,1,-1,20
22.1409,-1,-1,22
22.1873,-1,-1,22
22.2302,-3,2,23
22.2688,-2,0,22
22.3059,-3,1,22
22.342,0,-1,22
22.3786,0,-1,22
22.4159,2,-1,22
22.4558,2,2,24
22.5045,4,1,21
22.5476,-1,0,24
22.5854,-1,0,24
22.6218,2,0,21
22.6588,7,-2,23
22.6957,0,-1,22
22.7346,3,0,22
22.7732,-1,-2,23
22.8095,-1,-2,23
22.8447,2,-1,23
22.8798,1,-1,23
22.915,2,1,22
22.9515,-3,-2,23
22.9879,-3,-2,23
23.0244,5,-1,21
23.1067,0,1,23
23.1558,1,-1,22
23.1913,-1,-2,21
23.2264,6,-2,22
23.2606,6,-2,22
23.2961,3,1,22
23.33,4,-1,22
23.3647,3,-1,23
23.3989,3,0,21
23.4503,3,0,21
23.4882,2,-2,23
23.5242,-1,-2,21
23.5591,1,2,22
23.5949,2,-1,22
23.631,2,-1,22
23.6659,4,-1,23
23.701,1,-1,23
23.7367,0,1,23
23.7717,0,1,23
23.8083,-2,0,21
23.8441,-1,2,22
23.88,-1,-1,23
23.9158,1,1,22
23.9505,-3,2,22
23.9848,-3,2,22
24.0367,0,1,25
24.1128,2,0,24
24.1568,5,-1,22
24.1917,4,1,22
24.2281,3,0,23
24.2756,3,0,23
24.3135,3,-1,22
24.35,-1,-1,23
24.4018,0,-1,23
24.4353,0,0,22
24.4698,0,0,22
24.5042,3,2,22
24.5411,-3,2,23
24.5775,-1,-1,22
24.6125,1,0,23
24.648,1,0,23
24.684,4,-1,22
24.721,-1,0,24
24.7566,-2,-1,22
24.7942,6,1,22
24.83,6,1,22
24.867,2,0,21
24.9026,3,1,22
24.9382,7,0,22
24.9912,7,-1,23
25.0306,7,-1,23
25.1007,5,0,21
25.1456,4,0,21
25.1803,4,-2,23
25.2212,3,-1,20
25.2583,5,-2,23
25.294,5,-2,23
25.3455,-1,1,22
25.3829,2,0,22
25.4195,3,-1,22
25.4534,3,0,20
25.4895,3,0,20
25.5253,2,-3,22
25.5607,0,-1,21
25.597,2,0,24
25.6324,3,0,22
25.6679,3,0,22
25.7029,-4,2,23
25.7384,4,0,21
25.7734,5,0,23
25.8087,2,-1,25
25.8432,2,-1,25
25.8771,-1,1,21
25.9254,0,0,22
25.9615,7,1,22
25.9984,2,-1,22
26.0346,2,-1,22
26.1074,6,-1,22
26.1529,-3,3,22
26.1876,4,-1,23
26.2348,3,-3,22
26.2773,1,-1,23
26.3139,1,-1,23
26.3499,1,-1,22
26.3844,0,0,22
26.4206,-2,2,23
26.4561,-1,1,22
26.4916,-1,1,22
26.5279,4,0,24
26.5634,1,2,22
26.5987,4,0,22
26.6344,8,0,22
26.6685,8,0,22
26.7045,-1,0,21
26.7417,1,0,23
26.7774,4,1,21
26.8243,-1,1,23
26.8684,-1,1,23
26.9048,1,-1,23
26.9411,-3,-1,24
26.9773,5,0,21
27.014,3,-4,24
27.0845,-2,0,23
27.1242,-2,0,23
27.1751,1,1,22
27.2177,6,0,23
27.255,4,1,21
27.2912,0,2,24
27.3281,0,2,24
27.3641,3,1,24
27.4008,-1,2,21
27.4368,1,0,23
27.4729,-1,-1,22
27.5125,-1,-1,22
27.5519,7,-2,22
27.5871,-1,-1,23
27.6238,7,-4,21
27.6603,-2,-1,23
27.697,-2,-1,23
27.7376,-13,1,23
27.7821,0,-1,23
27.8243,2,1,22
27.86,-2,2,21
27.8939,-2,2,21
27.9295,5,-2,20
27.966,-4,-1,22
28.0014,6,-1,22
28.0823,-6,1,22
28.1299,1,0,21
28.1686,1,0,21
28.2066,-1,-1,21
28.2435,-1,-2,22
28.2789,3,-2,21
28.3147,4,-1,22
28.3502,2,1,20
28.3846,2,1,20
28.42,5,-2,21
28.457,-3,-2,24
28.4921,-1,0,22
28.5289,-1,0,22
28.5634,7,0,22
28.5983,6,1,23
28.6354,2,-2,23
28.6707,-3,3,22
28.7221,-3,3,22
28.7592,-3,-2,22
28.7941,-1,2,22
28.8301,-3,3,23
28.8657,-3,0,22
28.9007,-3,0,22
28.9367,4,0,23
28.9735,3,0,22
29.0272,-5,0,23
29.104,4,-1,23
29.1403,3,-1,22
29.1762,3,-1,22
29.2127,9,0,22
29.2491,3,1,20
29.2864,6,0,23
29.3236,6,2,22
29.3605,6,2,22
29.3971,0,-1,22
29.4283,1,0,23
29.4589,2,0,22
29.4894,-4,2,23
29.5178,-3,1,23
29.546,-3,1,23
29.574,2,-1,24
29.623,2,-2,21
29.6537,3,-1,21
29.6859,7,0,21
29.714,7,0,21
29.7454,3,-1,22
29.7747,1,1,22
29.8031,6,-1,22
29.831,6,-1,22
29.8822,5,-1,23
29.9163,-3,0,23
29.9453,3,1,22
29.9741,-2,1,23
30.0027,-2,1,23
30.0728,1,-2,22
30.1084,3,-1,23
30.1381,2,1,22
30.1674,2,0,23
30.1963,3,1,22
30.2255,3,1,22
30.2549,3,1,22
30.2841,3,1,22
30.3131,2,0,22
30.3422,2,0,22
30.378,2,0,22
30.4288,1,0,23
30.4658,2,0,22
30.5012,2,1,23
30.5363,3,1,23
30.5717,2,1,23
30.6076,2,1,23
30.6417,1,0,22
30.6821,2,-1,22
30.7334,2,0,23
30.771,3,0,23
30.8067,3,0,23
30.842,3,0,22
30.8774,2,1,23
30.9132,2,0,21
30.9479,2,0,23
30.9827,2,0,23
31.0188,3,0,22
31.0912,3,0,23
31.1353,3,0,22
31.1707,2,0,22
31.2063,3,1,22
31.2417,3,1,22
31.2779,2,0,22
31.3249,2,-1,22
31.3675,4,0,22
31.4041,4,0,22
31.4392,2,1,22
31.4753,3,1,22
31.5114,2,0,22
31.5461,3,1,22
31.5823,3,1,22
31.6289,3,0,22
31.6716,3,1,22
31.7083,2,1,23
31.7442,2,1,22
31.7795,2,-1,22
31.8146,2,-1,22
31.8497,3,0,22
31.884,2,-1,22
31.9198,1,0,22
31.9562,3,1,23
31.9923,3,1,23
32.0278,2,1,22
32.1023,3,0,22
32.148,3,1,23
32.185,2,0,22
32.2214,2,0,24
32.2798,2,0,24
32.3218,3,0,23
32.3586,2,-1,22
32.3959,3,1,22
32.4352,2,1,23
32.4726,2,1,23
32.5103,3,-1,22
32.5484,3,0,22
32.6047,2,1,22
32.6517,1,0,23
32.6874,1,0,23
32.7289,3,2,22
32.769,3,0,22
32.8046,2,0,22
32.8415,2,0,22
32.877,2,-1,21
32.9128,2,-1,21
32.9477,2,0,22
32.9819,3,0,22
33.0163,2,1,22
33.0867,2,1,22
33.1337,3,0,22
33.1698,2,0,23
33.2059,3,1,22
33.2568,4,-1,23
33.2934,2,0,22
33.3274,2,0,22
33.3673,2,1,21
33.4053,3,0,22
33.441,2,0,23
33.4749,3,1,23
33.5109,3,1,23
33.5627,2,0,22
33.5997,2,1,22
33.6351,2,-1,22
33.6711,2,0,23
33.7066,2,0,23
33.7419,2,1,23
33.7773,3,0,22
33.8129,2,1,23
33.8481,2,0,23
33.8832,2,0,23
33.9186,4,0,22
33.9533,3,1,23
33.989,3,2,21
34.0249,2,0,22
34.0972,2,0,21
34.1373,2,0,21
34.1899,3,0,23
34.2281,0,1,22
34.2661,2,0,22
34.3021,2,1,22
34.3387,2,1,22
34.3754,2,1,22
34.4126,3,0,22
34.4491,3,1,22
34.5014,3,0,22
34.5388,3,0,22
34.5754,3,0,22
34.6129,2,0,23
34.6493,2,-1,22
34.6864,2,1,23
34.723,2,1,23
34.7607,3,1,22
34.7977,2,0,22
34.8344,3,-1,22
34.8738,2,0,22
34.9114,2,0,22
34.9482,1,-1,22
34.985,3,-1,23
35.0208,3,0,22
35.1084,3,0,23
35.1539,1,0,22
35.1886,1,0,22
35.2248,1,0,21
35.2595,1,0,22
35.2948,4,0,22
35.3303,2,0,22
35.3654,2,0,22
35.4123,3,0,22
35.4554,2,0,22
35.492,2,0,23
35.5272,1,1,22
35.5633,1,1,22
35.5982,1,0,22
35.6339,2,0,22
35.6691,2,0,22
35.7052,2,1,22
35.7406,2,1,22
35.7767,2,1,23
35.8124,3,1,23
35.8475,2,1,22
35.8836,2,1,22
35.9194,2,1,22
35.9529,2,1,22
36.0015,2,1,22
36.0819,2,1,22
36.1231,2,1,22
36.1576,3,0,22
36.1938,2,0,23
36.2304,2,0,23
36.2655,3,1,24
36.3025,3,1,22
36.3498,2,-1,21
36.3939,2,-1,21
36.4294,3,-1,22
36.4664,3,-1,23
36.5026,3,1,23
36.5383,4,1,22
36.5757,4,1,22
36.6116,3,1,22
36.6488,2,0,22
36.6853,2,0,22
36.7221,3,0,23
36.7582,3,0,23
36.7934,2,-1,23
36.8298,2,0,22
36.8677,2,-1,22
36.9033,3,1,22
36.9502,3,1,22
36.9934,3,1,22
37.0336,3,-1,22
37.1116,2,0,24
37.1527,3,1,22
37.1901,2,1,22
37.2255,2,1,22
37.2626,2,1,21
37.3141,4,1,21
37.3515,2,0,21
37.3882,2,0,22
37.4232,3,1,22
37.4586,3,1,22
37.4936,3,0,23
37.5288,1,-1,22
37.5637,3,1,23
37.5968,1,-1,22
37.631,1,-1,22
37.6641,3,0,22
37.6995,4,1,22
37.7364,2,1,22
37.7716,2,1,22
37.8074,2,0,21
37.8427,3,-1,22
37.8936,2,1,23
37.9266,2,1,21
37.956,2,1,21
37.9858,2,1,23
38.0173,1,0,22
38.0781,3,0,22
38.11,2,1,22
38.1382,1,1,23
38.1829,1,1,23
38.213,3,0,22
38.2412,3,-1,22
38.2694,3,0,23
38.2991,3,1,23
38.3284,3,1,23
38.3573,2,0,23
38.3856,2,0,23
38.4147,2,0,22
38.4428,2,1,23
38.4777,2,1,22
38.5114,2,1,22
38.5489,2,1,22
38.5844,2,0,22
38.6193,1,2,22
38.6555,2,0,22
38.7074,2,0,22
38.7452,3,-1,22
38.7802,2,0,21
38.8172,3,0,22
38.8526,2,0,23
38.8899,2,0,23
38.9241,2,2,21
38.9601,3,0,23
39.0114,3,1,22
39.0881,2,0,23
39.1333,3,1,22
39.17,3,1,22
39.2096,3,0,22
39.2464,3,0,22
39.2832,3,0,22
39.319,3,0,22
39.359,3,0,22
39.3956,3,1,22
39.4325,2,1,22
39.469,4,0,22
39.5061,4,0,22
39.5428,2,0,21
39.5826,2,0,22
39.6187,2,-1,22
39.6708,3,0,21
39.7093,2,-1,22
39.7459,2,-1,22
39.7824,3,1,22
39.8202,2,0,22
39.8561,3,0,22
39.8948,3,0,22
39.93,3,0,22
39.9807,2,0,22
40.0182,2,1,23
40.0918,2,0,23
40.1325,-2,3,23
40.1664,2,1,22
40.2026,2,1,22
40.2386,-3,1,22
40.2742,1,2,22
40.3102,1,-1,22
40.3461,1,2,22
40.3815,1,2,22
40.416,-4,1,21
40.4495,-2,-1,23
40.4844,0,0,23
40.5192,8,0,23
40.5666,8,0,23
40.6093,2,-2,20
40.6454,3,-3,22
40.6813,-3,-1,22
40.7162,-3,-1,22
40.7521,6,-1,21
40.8071,2,-1,24
40.8448,10,-1,22
40.8924,1,1,22
40.936,14,-1,20
40.973,14,-1,20
41.0089,3,1,23
41.0831,4,0,22
41.1276,0,-2,21
41.164,-3,-3,22
41.2019,1,0,23
41.2383,1,0,23
41.274,-1,2,21
41.3104,-4,-1,22
41.3468,-8,0,23
41.3828,2,-1,21
41.419,2,-1,21
41.4565,-1,-2,21
41.4931,-11,2,22
41.5458,-6,0,23
41.5899,5,-1,23
41.6268,5,-1,23
41.6639,9,-3,22
41.6987,0,0,21
41.7341,2,0,23
41.7693,0,3,24
41.8065,0,3,24
41.8555,-5,0,22
41.8998,5,-3,21
41.9364,-3,-2,24
41.9776,-4,2,21
42.0142,-4,2,21
42.0915,-3,0,23
42.1336,3,-2,22
42.1682,1,-3,22
42.2041,9,-5,23
42.2392,13,-2,20
42.275,13,-2,20
42.3097,2,0,23
42.3459,7,1,23
42.3816,-2,-2,22
42.4172,-2,1,21
42.4521,-2,1,21
42.5041,1,0,22
42.5416,2,1,22
42.5791,-5,-1,21
42.6148,6,0,23
42.65,6,0,23
42.6844,5,3,23
42.7198,4,-4,22
42.7563,6,1,23
42.8069,0,-3,21
42.8447,0,-3,21
42.8801,6,2,22
42.9148,8,0,22
42.9509,7,-2,22
42.9868,6,0,23
43.0223,6,0,23
43.0949,9,3,22
43.1387,3,-1,23
43.173,-3,1,22
43.2095,7,-1,22
43.2457,3,0,20
43.2818,3,0,20
43.3167,5,0,22
43.3521,6,-2,22
43.3873,1,3,22
43.4385,3,0,24
43.4762,3,0,24
43.5119,1,4,22
43.5488,7,-1,22
43.5872,3,1,22
43.6221,5,-1,23
43.6577,5,-1,23
43.6929,8,-1,21
43.7446,-10,0,25
43.7825,6,-2,21
43.8187,-1,1,21
43.8533,-1,1,21
43.8898,-5,2,24
43.9258,4,-2,22
43.9625,1,-1,22
43.9986,-9,1,23
44.0355,-9,1,23
44.1089,10,-2,23
44.149,2,-2,21
44.1851,-2,-1,23
44.2233,-1,1,22
44.2604,4,2,21
44.2967,4,2,21
44.3457,0,-2,23
44.3964,-8,-1,22
44.4342,2,1,22
44.4741,9,-1,23
44.5078,9,-1,23
44.5438,-1,-2,21
44.5815,2,-1,22
44.6224,2,-3,24
44.671,5,-2,22
44.7229,5,-2,22
44.7593,5,-1,24
44.7947,0,0,22
44.8305,-7,0,21
44.8652,9,-1,23
44.901,9,-1,23
44.9369,6,2,21
44.9724,-7,1,22
45.0075,1,-2,21
45.0809,3,1,22
45.121,10,1,22
45.1566,10,1,22
45.1947,-5,-1,23
45.233,2,-1,22
45.2687,3,-2,22
45.3165,11,-2,23
45.3599,-2,-1,23
45.3951,-2,-1,23
45.4329,3,4,22
45.4688,6,2,23
45.5044,4,0,21
45.5402,-2,2,22
45.5756,-2,2,22
45.6231,5,2,23
45.6656,5,0,22
45.7017,4,-2,22
45.7392,4,-2,22
45.7745,9,3,24
45.8104,7,1,21
45.8463,7,-3,20
45.8817,8,3,23
45.9151,8,3,23
45.9496,-5,3,21
45.9876,3,1,24
46.0235,-2,-2,24
46.0966,3,2,20
46.1403,-9,1,24
46.174,-9,1,24
46.2131,6,1,22
46.268,-1,2,22
46.3091,3,-2,24
46.3465,7,2,23
46.3822,7,2,23
46.4167,-5,-1,22
46.4523,6,1,23
